Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
1,Max Aarons,ENG,DF,Norwich City,Premier League,22.0,2000,34,32,2881,32.0,0.0,0.09403669724770641,0.0375,0.19794344473007713,0.0,0.0,0.6386292834890965,0.0,0.0,0.0,0.3329919344514147,0.41947565543071164,0.588865096359743,0.2625307899409979,0.29580239430216704,0.4176207068193131,0.4311585790573485,0.7354497354497355,0.24892216927615154,0.3101123595505618,0.5421686746987953,0.18462507876496537,0.2381997804610318,0.34662576687116575,0.1,0.16434540389972144,0.13110539845758354,0.40213523131672596,0.22123893805309736,0.2854368932038835,0.41947565543071164,0.30759493670886073,0.6091954022988506,0.2079207920792079,0.09375,0.3103186646433991,0.09394904458598725,0.3190045248868778,0.0,0.0,0.0,0.0,0.29414995880252676,0.6289437585733882,0.30272247054043067,0.055029745808545166,0.36807387862796825,0.17669902912621357,0.8756756756756757,0.00881057268722467,0.3329919344514147,0.3283582089552239,0.43564356435643564,0.4837662337662337,0.5794701986754967,0.20567375886524822,0.20588235294117646,0.036585365853658534,0.0891089108910891,0.2653061224489796,0.11538461538461538,0.0,0.16,0.22535211267605634,0.0,0.0,0.0,0.0,0.0,0.4875846501128669,0.34218289085545717,0.45882352941176474,0.31216931216931215,0.0,0.58,0.45137157107231923,0.811704834605598,0.25,0.42236024844720493,0.41874258600237246,0.26,0.5733812949640288,0.2979591836734694,0.09242424242424242,0.8512658227848101,0.3612565445026178,0.2,0.790513833992095,0.33524904214559387,0.45412311265969807,0.3071528751753156,0.0,0.45114595898673093,0.13286713286713286,0.4707520891364902,0.36306705361234154,0.3191489361702128,0.08425925925925926,0.38143036386449186,0.20077972709551659,0.3310719131614654,0.423,0.20604914933837432,0.2159090909090909,0.3650306748466257,0.3973634651600754,0.37273659036556206,0.40296296296296297,0.4322916666666667,0.09927360774818401,0.21158690176322417,0.2047930283224401,0.3745647026048196,0.33040147538657966,0.831103678929766,0.09922480620155039,0.4310344827586207,0.0,0.0,0.261455525606469,0.45137157107231923,0.020689655172413793,0.3190045248868778,0.34218289085545717,0.0,0.4285714285714285,0.25,0.29073756432247,0.0473313192346425,0.18254879448909297,0.28991060025542786
2,Yunis Abdelhamid,MAR,DF,Reims,Ligue 1,34.0,1987,34,34,2983,33.1,0.06741573033707865,0.1258741258741259,0.10055865921787709,0.33299999999999996,0.22,0.165,0.6254180602006689,0.0,0.0,0.0,0.3448984250171194,0.3902161547212742,0.6546762589928059,0.432800332877608,0.5140360661833054,0.19340463458110518,0.20765027322404375,0.6762820512820515,0.47527985074626866,0.5097349284541404,0.8330708661417324,0.32368576491435325,0.3644425675675676,0.5634807417974322,0.0,0.054545454545454536,0.2713178294573644,0.04774535809018567,0.0,0.2666666666666667,0.3902161547212742,0.3738425925925926,0.18309859154929578,0.5833333333333334,0.0,0.3379694019471488,0.2996389891696751,0.01079136690647482,0.0,0.0,0.0,0.0,0.3184031158714703,0.22352941176470587,0.34688995215311,0.4636471990464839,0.11232693166592228,0.4088397790055249,0.03471074380165289,0.01901743264659271,0.3448984250171194,0.2112676056338028,0.388,0.30526315789473685,0.2953020134228188,0.09264705882352942,0.075,0.0,0.10843373493975904,0.03488372093023256,0.0,0.2647058823529411,0.026548672566371685,0.0,0.0,0.1,0.0,0.0,0.0,0.4516908212560387,0.4982078853046595,0.4525547445255474,0.31088082901554404,0.029126213592233007,0.19796954314720813,0.16498993963782696,0.48100000000000004,0.13249211356466878,0.4159021406727828,0.6007371007371006,0.359,0.5899224806201551,0.2903954802259887,0.06984126984126984,0.6151315789473685,0.6124031007751938,0.5454545454545454,0.4208494208494209,0.8428184281842819,0.7366863905325445,0.4015056461731493,0.0,0.40432801822323466,0.22872928176795576,0.6994657168299199,0.36248236953455565,0.06636155606407322,0.08333333333333334,0.4282536151279199,0.1085972850678733,0.08198757763975155,0.727,0.0903954802259887,0.05769230769230769,0.3476851251458955,0.4618161621771729,0.45804357904496984,0.2217741935483871,0.15433403805496826,0.0,0.09375,0.06270096463022508,0.34898491550413974,0.3526121623229798,0.9424860853432283,0.027272727272727275,0.13513513513513511,0.16666666666666666,0.0,0.3367875647668394,0.1792207792207792,0.0,0.01079136690647482,0.4982078853046595,0.0,0.1875,0.0,0.4688489968321013,0.20675537359263052,0.2125,0.598
3,Salis Abdul Samed,GHA,MF,Clermont Foot,Ligue 1,22.0,2000,31,29,2462,27.4,0.0449438202247191,0.15384615384615385,0.10055865921787709,0.278,0.12,0.1,0.6789297658862877,0.0,0.0,0.0,0.5412006391234878,0.5494880546075086,0.8776978417266188,0.5501991321405219,0.32162111916713143,0.4674688057040999,0.4745691467002943,0.7916666666666667,0.5545708955223881,0.5613417780905466,0.9196850393700788,0.3868871825162434,0.3078547297297297,0.9101283880171185,0.0,0.125,0.31118493909191586,0.1246684350132626,0.030769230769230767,0.2901960784313726,0.5494880546075086,0.5625,0.029510395707578806,0.13809523809523808,0.04,0.5013908205841446,0.1444043321299639,0.06474820143884892,0.0,0.0,0.0,0.0,0.5289678675754625,0.2878892733564014,0.1444976076555024,0.06317044100119189,0.5701205895489059,0.5248618784530387,0.012396694214876033,0.04595879556259905,0.5412006391234878,0.09859154929577466,0.23199999999999998,0.30526315789473685,0.28187919463087246,0.21470588235294116,0.19464285714285717,0.0,0.0,0.1744186046511628,0.2054794520547945,0.2058823529411765,0.03539823008849558,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.4855072463768116,0.4444444444444444,0.33211678832116787,0.47150259067357514,0.17475728155339804,0.350253807106599,0.43259557344064387,0.322,0.4605678233438486,0.7155963302752293,0.8022113022113022,0.27899999999999997,0.5573643410852713,0.6949152542372882,0.3126984126984127,0.3256578947368421,0.031007751937984496,0.0,0.3667953667953668,0.5040650406504066,0.5724852071005917,0.06900878293601005,0.0,0.5535307517084284,0.05552486187845303,0.4746215494211933,0.5895627644569815,0.2494279176201373,0.0607843137254902,0.5995550611790879,0.2239819004524887,0.19006211180124222,0.643,0.20527306967984937,0.13461538461538464,0.5785241862274673,0.577895029158567,0.41539174779786736,0.22983870967741934,0.15433403805496826,0.05597014925373134,0.175,0.2347266881028939,0.5882953385505274,0.5656313221468523,0.8608534322820037,0.1303030303030303,0.39639639639639634,0.6111111111111112,0.6363636363636365,0.42487046632124353,0.3220779220779221,0.0,0.06474820143884892,0.4444444444444444,0.0,0.0,0.0,0.6789862724392819,0.09007164790174002,0.13749999999999998,0.5
4,Laurent Abergel,FRA,MF,Lorient,Ligue 1,29.0,1993,34,34,2956,32.8,0.0,0.21212121212121213,0.11731843575418993,0.233,0.0,0.0,0.7558528428093646,0.0,0.0,0.0,0.36772426386669715,0.422070534698521,0.6354916067146282,0.4001069963740117,0.3617772820226808,0.32932263814616763,0.3547709121479613,0.6346153846153845,0.3563432835820896,0.38306357025568855,0.8094488188976379,0.3591258121677496,0.37457770270270274,0.6333808844507846,0.1016949152542373,0.20681818181818182,0.4285714285714286,0.15384615384615383,0.13846153846153844,0.40980392156862744,0.422070534698521,0.43171296296296297,0.03755868544600939,0.15238095238095237,0.18,0.6022253129346314,0.26895306859205775,0.1420863309352518,0.005484460694698354,0.0,0.0,0.0,0.34639727361246353,0.3522491349480969,0.284688995215311,0.05810488676996425,0.46739615899955345,0.2016574585635359,0.012396694214876033,0.02377179080824089,0.36772426386669715,0.29577464788732394,0.22000000000000003,0.46052631578947373,0.5637583892617449,0.2955882352941176,0.26607142857142857,0.03,0.03614457831325301,0.03488372093023256,0.2876712328767123,0.5294117647058822,0.13274336283185842,0.15384615384615383,0.0,0.0,0.0,0.08823529411764705,0.0,0.8623188405797102,0.7992831541218638,0.5437956204379562,0.8860103626943006,0.3592233009708738,0.9137055837563453,1.0,0.36200000000000004,1.0,0.856269113149847,0.9705159705159705,0.282,0.7186046511627906,0.864406779661017,0.2706349206349207,0.5526315789473684,0.06976744186046512,0.0,0.613899613899614,0.6937669376693767,0.9068047337278107,0.04265997490589712,0.0,0.4533029612756264,0.018508287292817678,0.2742653606411398,0.5684062059238363,0.2654462242562929,0.04509803921568628,0.4994438264738598,0.2895927601809955,0.24596273291925463,0.6459999999999999,0.2523540489642185,0.17307692307692307,0.47736999092205945,0.37073035267981114,0.3231339823829393,0.2314516129032258,0.23890063424947142,0.033582089552238806,0.17708333333333334,0.2347266881028939,0.44879210615855725,0.43234559086040697,0.8701298701298701,0.14090909090909093,0.24324324324324323,0.0,0.0,0.3626943005181347,0.5272727272727272,0.017964071856287425,0.1420863309352518,0.7992831541218638,0.0,0.0,0.0,0.6906019007391762,0.04401228249744115,0.0671875,0.5
6,Dickson Abiama,NGA,FW,Greuther Fürth,Bundesliga,23.0,1998,24,5,726,8.1,0.0,0.4625000000000001,0.20851063829787234,0.3328335832083958,0.0,0.0,0.4921135646687697,0.0,0.0,0.0,0.01366120218579235,0.024142312579415483,0.2821158690176323,0.008359456635318707,0.01894167167769092,0.13632176849861835,0.20402536531568788,0.1916010498687665,0.012084592145015106,0.008077181960960295,0.4118673647469458,0.01814962372731297,0.017339667458432302,0.33437500000000003,0.19047619047619047,0.30937499999999996,0.07883817427385892,0.2642857142857143,0.0,0.16,0.024142312579415483,0.023684210526315797,0.05447247706422018,0.023762376237623763,0.15584415584415584,0.2792,0.049115913555992145,0.03665689149560117,0.0,0.0,0.0,0.0,0.03492923818127068,0.21507607192254496,0.06517150395778365,0.03201280512204882,0.09793952368209795,0.46442687747035577,0.0,0.06368330464716007,0.01366120218579235,0.3676470588235294,0.3054187192118227,0.1358974358974359,0.2545871559633028,0.43031358885017423,0.34418604651162793,0.0,0.0,0.1818181818181818,0.30120481927710846,1.0,0.2336448598130841,0.13043478260869565,0.0,0.0,0.3,0.0,0.0,0.41387559808612445,0.3598326359832636,0.12802768166089964,0.43434343434343436,0.6621621621621622,0.13736263736263735,0.33663366336633666,0.23243933588761176,0.32080924855491333,0.7075670786855591,0.48782961460446245,0.41,0.23125564588979222,0.5208333333333334,0.8195488721804511,0.37386018237082064,0.2642857142857143,0.0,0.27044025157232704,0.24504950495049505,0.34300126103404793,0.12951807228915663,0.0,0.08600770218228497,0.021563981042654033,0.03411875589066918,0.25365853658536586,0.3989769820971867,0.45868263473053894,0.08957219251336898,0.2010869565217391,0.3563402889245586,0.33299999999999996,0.2072289156626506,0.13953488372093023,0.08634222919937205,0.10210135970333746,0.1131051752921536,0.2292035398230088,0.24205378973105135,0.3706896551724138,0.9674952198852771,0.34871794871794876,0.44057052297939775,0.12258064516129034,0.03162055335968382,0.5201754385964912,0.3557692307692307,0.0,0.0,0.6132596685082873,0.4099722991689751,0.925,0.03665689149560117,0.3598326359832636,0.0,0.0,0.0,0.17720465890183024,0.2821576763485477,0.5357917570498916,0.43398533007334966
8,Tammy Abraham,ENG,FW,Roma,Serie A,24.0,1997,37,36,3084,34.3,0.5555555555555556,0.5995575221238939,0.5027027027027027,0.344,0.3,0.44,0.17134831460674155,0.061224489795918366,0.2571428571428572,0.1764705882352941,0.05974842767295595,0.06824925816023737,0.47505938242280293,0.054788610871440914,0.04411355413303646,0.2084440507824033,0.27170868347338945,0.360215053763441,0.03797865662272441,0.038351822503961956,0.3390557939914164,0.05676855895196507,0.03735632183908046,0.8390410958904109,0.2033898305084746,0.28732394366197184,0.13026819923371646,0.22714681440443213,0.08391608391608392,0.24119241192411925,0.06824925816023737,0.05847076461769117,0.12,0.036956521739130443,0.18072289156626506,0.3662182361733931,0.0700218818380744,0.1320754716981132,0.0,0.0,0.0,0.0,0.0701606086221471,0.28457059679767105,0.06467870642587147,0.013498312710911136,0.18412186904936284,0.31219512195121946,0.003009027081243731,0.1109350237717908,0.05974842767295595,0.0,0.1657142857142857,0.2576687116564418,0.24305555555555555,0.3328509406657019,0.30871212121212116,0.014705882352941176,0.02158273381294964,0.4691358024691358,0.23287671232876714,0.1764705882352941,0.3684210526315789,0.15789473684210525,0.0,0.08108108108108109,0.375,0.3333333333333333,0.0,0.23185011709601874,0.21621621621621623,0.1318181818181818,0.2233502538071066,0.26262626262626265,0.12184873949579832,0.14470842332613393,0.435,0.1366906474820144,0.4317460317460317,0.3557522123893805,0.29600000000000004,0.11074380165289258,0.36838709677419357,0.47194244604316543,0.32,0.18934911242603553,0.0,0.21333333333333335,0.11671087533156499,0.21311475409836064,0.13177159590043924,0.0,0.08702290076335877,0.02201834862385321,0.0212678936605317,0.27121464226289516,0.3510392609699769,0.5232142857142857,0.17265193370165743,0.22881355932203393,0.3255131964809384,0.48700000000000004,0.22799999999999998,0.13846153846153844,0.13736263736263737,0.10675039246467817,0.129210042865891,0.17375886524822698,0.1740976645435244,0.23758865248226954,0.534675615212528,0.2882882882882883,0.471105346591728,0.21160565091903386,0.14097744360902256,0.5122137404580153,0.38235294117647056,0.0,0.0,0.3132832080200501,0.33874709976798145,0.2976190476190476,0.1320754716981132,0.21621621621621623,0.15,0.23076923076923075,0.0,0.10295358649789026,0.19274193548387097,0.3658227848101266,0.5719696969696969
10,Francesco Acerbi,ITA,DF,Lazio,Serie A,34.0,1988,30,29,2536,28.2,0.15555555555555556,0.1261061946902655,0.13513513513513511,0.43799999999999994,0.5,0.57,0.1292134831460674,0.0,0.0,0.0,0.841194968553459,0.8234421364985162,0.9097387173396675,0.8605119355766465,0.5432785972724742,0.5453203424859759,0.5574229691876752,0.8145161290322579,0.956057752667922,0.9714738510301107,0.8798283261802576,0.59638178415471,0.4432471264367816,0.7893835616438355,0.0,0.059154929577464786,0.5453384418901661,0.05817174515235457,0.0,0.42276422764227645,0.8234421364985162,0.8125937031484258,0.15272727272727274,0.47826086956521746,0.08433734939759037,0.36920777279521666,0.5820568927789934,0.007547169811320755,0.0,0.0,0.0,0.0,0.746407438715131,0.37409024745269287,0.47081058378832413,0.748312710911136,0.15629119671891023,0.4504065040650406,0.004012036108324975,0.04437400950871633,0.841194968553459,0.061538461538461535,0.44571428571428573,0.20552147239263802,0.14930555555555555,0.08827785817655572,0.0946969696969697,0.0196078431372549,0.0,0.04938271604938271,0.09589041095890412,0.0,0.0736842105263158,0.04210526315789474,0.0,0.0,0.0,0.14814814814814814,0.0,0.22482435597189698,0.14527027027027026,0.2909090909090909,0.16243654822335027,0.0,0.13445378151260506,0.15334773218142547,0.45,0.14028776978417268,0.1857142857142857,0.15044247787610618,0.29100000000000004,0.25206611570247933,0.15548387096774194,0.028057553956834534,0.5666666666666667,0.6272189349112427,0.0,0.21333333333333335,0.4509283819628647,0.3964232488822653,0.5973645680819912,0.22222222222222224,0.816793893129771,0.2821100917431193,0.8282208588957055,0.6888519134775374,0.053117782909930716,0.06964285714285715,0.8287292817679558,0.023305084745762712,0.02052785923753666,0.75,0.022,0.0,0.7673992673992674,0.6509680795395082,0.6280873647683201,0.24680851063829787,0.15074309978768577,0.0,0.06263982102908279,0.02477477477477477,0.7247441994523707,0.7493543976910223,0.9680451127819548,0.026717557251908396,0.10294117647058824,0.26666666666666666,0.0,0.17794486215538846,0.15545243619489563,0.08333333333333334,0.007547169811320755,0.14527027027027026,0.19999999999999998,0.0,0.0,0.6962025316455696,0.2290322580645161,0.20253164556962025,0.8080808080808081
13,Marcos Acuña,ARG,DF,Sevilla,La Liga,30.0,1991,31,26,2260,25.1,0.04255319148936171,0.13333333333333336,0.11976047904191618,0.294,0.15,0.2,0.6332378223495703,0.038461538461538464,0.0,0.0,0.6692972566704246,0.784688995215311,0.6650485436893204,0.6598733448474381,0.6680807489760093,0.5865834633385335,0.6123835892272842,0.8005780346820808,0.6213640922768305,0.7138554216867471,0.6998011928429424,0.5878524945770065,0.7076023391812866,0.5275590551181102,0.14457831325301204,0.4657142857142857,0.35030728709394204,0.571917808219178,0.5714285714285714,0.5511811023622047,0.784688995215311,0.7030223390275951,0.9629903774981495,0.5010482180293502,0.2553191489361702,0.4587955625990491,0.6133720930232558,0.7565084226646248,0.3285123966942149,0.01970443349753695,0.5021645021645021,0.14814814814814814,0.5778706238294193,0.6685393258426966,0.8189655172413793,0.7934901531728666,0.08576802507836992,0.410989010989011,0.7603305785123966,0.034782608695652174,0.6692972566704246,0.4067796610169492,0.4444444444444444,0.801948051948052,0.5397350993377483,0.4412751677852349,0.3711111111111111,0.3018867924528302,0.051948051948051945,0.24489795918367346,0.21052631578947367,0.0,0.11764705882352941,0.05263157894736842,0.33333333333333337,0.0,0.0,0.0,0.0,0.5526315789473685,0.5783582089552238,0.5219123505976097,0.26905829596412556,0.4255319148936171,0.4516129032258064,0.32476635514018687,0.6,0.23140495867768598,0.35779816513761464,0.43073593073593075,0.34,0.4907407407407407,0.27558139534883724,0.1403361344537815,0.36572890025575444,0.1322314049586777,0.0,0.3537604456824513,0.32717678100263853,0.5035460992907801,0.17316017316017315,0.0,0.80625,0.07162921348314608,0.6332931242460795,0.6656976744186046,0.5651214128035321,0.10076670317634173,0.7419354838709676,0.4566326530612245,0.3439575033200531,0.6920000000000001,0.44835680751173707,0.11428571428571428,0.7240356083086052,0.6196540124939932,0.564872325741891,0.44545454545454544,0.4531249999999999,0.07100591715976332,0.163265306122449,0.27341772151898736,0.6779830254618072,0.6661490683229814,0.9142335766423357,0.2104,0.4210526315789474,0.0,0.0,0.4924471299093655,0.44421052631578944,0.0,0.7565084226646248,0.5783582089552238,0.0,0.22222222222222224,0.0,0.5650793650793651,0.1447513812154696,0.18081180811808115,0.47100000000000003
14,Che Adams,SCO,FW,Southampton,Premier League,25.0,1996,30,23,2039,22.7,0.41333333333333333,0.4954128440366972,0.6625,0.6298200514138818,0.42424242424242425,0.29,0.40186915887850466,0.0,0.0,0.0,0.08718473946997825,0.12359550561797754,0.4625267665952889,0.06679269061121614,0.042885285649340806,0.1871577899452464,0.2268400278616206,0.41534391534391546,0.05264352167007035,0.06179775280898876,0.4979919678714859,0.07498424700693132,0.07537504573728503,0.5214723926380369,0.21666666666666667,0.3203342618384401,0.0805484147386461,0.20284697508896796,0.03539823008849558,0.14951456310679612,0.12359550561797754,0.1329113924050633,0.040229885057471264,0.0,0.28125,0.3581183611532625,0.07006369426751592,0.1085972850678733,0.0,0.0,0.0,0.0,0.11562757484207634,0.2702331961591221,0.07923608289313286,0.014872904272579776,0.18865435356200524,0.23883495145631067,0.0036036036036036037,0.1027900146842878,0.08718473946997825,0.13432835820895522,0.21782178217821782,0.32792207792207784,0.4536423841059603,0.3936170212765958,0.3676470588235294,0.0,0.039603960396039604,0.3673469387755102,0.923076923076923,0.15384615384615385,0.18,0.18309859154929578,0.0,0.0,0.0,0.0,0.18181818181818182,0.1580135440180587,0.11799410029498525,0.052941176470588235,0.1375661375661376,0.2385321100917431,0.045,0.16458852867830426,0.1692111959287532,0.21590909090909088,0.45341614906832295,0.45432977461447216,0.262,0.12014388489208633,0.3952380952380952,0.5409090909090909,0.34810126582278483,0.09424083769633508,0.0,0.36758893280632415,0.0842911877394636,0.1335656213704994,0.09256661991584854,0.0,0.158021712907117,0.028778913394298007,0.05935290336404542,0.2225446769512754,0.35106382978723405,0.41574074074074074,0.19573400250941034,0.12085769980506823,0.19674355495251017,0.424,0.14177693761814744,0.0,0.1656441717791411,0.12335216572504709,0.08233686368295183,0.15037037037037035,0.1953125,0.1162227602905569,0.5768261964735516,0.4596949891067538,0.5013233040813484,0.20981699531848488,0.21237458193979927,0.5465116279069767,0.0,0.0,0.0,0.36927223719676555,0.5087281795511223,0.21379310344827587,0.1085972850678733,0.11799410029498525,0.0,0.0,0.0,0.2701543739279588,0.2487411883182276,0.5614236509758896,0.4278416347381865
15,Tyler Adams,USA,MF,RB Leipzig,Bundesliga,23.0,1999,24,12,1351,15.0,0.0,0.027083333333333334,0.0,0.0,0.0,0.0,0.61198738170347,0.0,0.0,0.0,0.5833333333333333,0.5794155019059719,0.836272040302267,0.4225589225589225,0.19633193024654236,0.7451642615904206,0.7380755445271574,0.7716535433070866,0.4027422728329072,0.4009423378954453,0.8307155322862129,0.20628596724214254,0.1479809976247031,0.6828125,0.11111111111111112,0.165625,0.5010373443983402,0.23928571428571432,0.0,0.413,0.5794155019059719,0.5802631578947368,0.14392201834862384,0.3306930693069307,0.09090909090909091,0.672,0.07858546168958744,0.02932551319648094,0.0,0.0,0.0,0.0,0.5934959349593495,0.3381742738589212,0.19525065963060687,0.10324129651860744,0.5986085094995985,0.5671936758893281,0.07622950819672132,0.046471600688468166,0.5833333333333333,0.39705882352941174,0.2955665024630542,0.38717948717948714,0.33715596330275227,0.29094076655052264,0.35581395348837214,0.0,0.07608695652173914,0.10606060606060606,0.0,0.0,0.25233644859813087,0.29347826086956524,0.0,0.0,0.0,0.0,0.0,0.41387559808612445,0.4476987447698745,0.1384083044982699,0.5707070707070706,0.2702702702702703,0.29120879120879123,0.4628712871287129,0.3652618135376756,0.38439306358381503,0.6533011757612299,0.7028397565922921,0.64,0.5329719963866305,0.6875,0.1902255639097744,0.6474164133738601,0.05000000000000001,0.0,0.6509433962264151,0.3787128712871287,0.4123581336696091,0.20030120481927713,0.2692307692307693,0.5738125802310655,0.040995260663507116,0.2554194156456173,0.7788617886178861,0.3248081841432225,0.10419161676646707,0.5788770053475936,0.18206521739130435,0.1813804173354735,0.588,0.1614457831325301,0.0,0.5416012558869702,0.48504326328800984,0.43238731218697835,0.4486725663716814,0.3105134474327628,0.08620689655172414,0.12810707456978968,0.2897435897435897,0.6323296354992076,0.5790322580645161,0.8498023715415021,0.10526315789473684,0.3173076923076923,0.0,0.0,0.3674033149171271,0.33240997229916897,0.0,0.02932551319648094,0.4476987447698745,0.0,0.0,0.0,0.6589018302828619,0.15871369294605808,0.08676789587852494,0.8031784841075795
